"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","45","648414","6.94","6.94896426884118"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","354","5510364","6.42","6.59976425857728"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","116","2724816","4.26","4.34885541600397"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","1892","35253159","5.37","5.41949725819694"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","365","4528732","8.06","7.85342152322994"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","183","3484336","5.25","5.11182168296763"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","52","818003","6.36","6.27199997719541"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","26","568502","4.57","4.51398124540185"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","1055","17004085","6.2","6.05896642729091"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","316","8622793","3.66","3.62757410699033"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","107","1251154","8.55","8.34030480133689"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","80","1363380","5.87","6.02829120122386"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","607","12556006","4.83","4.80617430671557"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","318","6196638","5.13","5.16028083263783"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","174","2941999","5.91","5.93023095154146"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","136","2723004","4.99","5.06612810926945"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","167","4117170","4.06","3.98046419558406"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","145","4521042","3.21","3.25897102355605"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","66","1306513","5.05","4.78857651264188"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","252","5496269","4.58","4.51604780573664"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","311","6422565","4.84","4.72108884318514"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","506","10041152","5.04","5.05911023823598"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","253","5053572","5.01","4.97752072556579"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","89","2868312","3.1","3.11322587726436"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","268","5709403","4.69","4.69169178445039"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","60","919630","6.52","6.71276831924412"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","85","1738643","4.89","5.02871170095608"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","187","2248850","8.32","8.38235263789695"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","83","1279840","6.49","6.33723367245913"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","405","8601402","4.71","4.59458910253684"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","132","1877574","7.03","7.23600857688667"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","757","19175939","3.95","3.84502067728347"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","336","8422501","3.99","3.92574836750922"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","40","638817","6.26","6.03303881209199"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","502","11434788","4.39","4.40558657731329"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","195","3504892","5.56","5.64640692355681"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","261","3547376","7.36","7.21324893986242"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","616","12374658","4.98","4.93363307835969"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","72","1071342","6.72","6.66409879035484"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","148","4150297","3.57","3.61416217274337"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","42","763729","5.5","5.8014694309305"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","269","5847812","4.6","4.55177292623335"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","1013","22030931","4.6","4.64435832524042"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","155","2360137","6.57","6.95657941189517"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","45","617858","7.28","7.03796000442761"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","356","7366977","4.83","4.75170560376912"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","367","6104115","6.01","5.89077899764815"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","75","1812295","4.14","4.13784820328168"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","337","5479203","6.15","6.09117756726699"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","34","503453","6.75","7.0741765160647"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2003","14577","290107933","5.02","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","166","4530729","3.66","3.71622225120044"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","61","659286","9.25","8.87420177070684"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","371","5652404","6.56","6.74302585111079"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","129","2749686","4.69","4.74804199988014"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","2002","35574576","5.63","5.6404841911375"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","395","4575013","8.63","8.40245263496671"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","189","3496094","5.41","5.27465702445004"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","48","830803","5.78","5.79728562017182"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","28","567754","4.93","4.59200574761959"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","1192","17415318","6.84","6.66381691375771"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","368","8769252","4.2","4.13396069637689"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","85","1273569","6.67","6.46831725594491"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","85","1391802","6.11","6.51532970833349"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","641","12589773","5.09","5.06483995340606"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","319","6233007","5.12","5.15374766160766"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","188","2953635","6.37","6.44542264295087"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","166","2734373","6.07","6.16349914115801"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","183","4146101","4.41","4.33873480730303"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","166","4552238","3.65","3.64215793646303"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","74","1313688","5.63","5.4166542261906"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","250","5546935","4.51","4.41185139569161"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","330","6412281","5.15","4.99133970996271"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","566","10055315","5.63","5.61684822282764"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","256","5087713","5.03","4.95629492724636"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","105","2889010","3.63","3.68650438889146"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","326","5747741","5.67","5.71224926037215"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","70","930009","7.53","7.7953147669962"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","79","1749370","4.52","4.59230045920098"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","191","2346222","8.14","8.08374305937182"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","76","1290121","5.89","5.78149990752107"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","412","8634561","4.77","4.7181580696252"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","160","1903808","8.4","8.52065542663638"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","786","19171567","4.1","4.00982344338936"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","419","8553152","4.9","4.86092303234398"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","32","644705","4.96","5.02805884332463"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","662","11452251","5.78","5.75325500363088"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","194","3525233","5.5","5.63865786247196"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","256","3569463","7.17","7.05746606423105"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","688","12410722","5.54","5.47269841994028"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","63","1074579","5.86","5.67104846169913"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","154","4210921","3.66","3.6425739710514"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","51","770396","6.62","6.93301607934635"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","266","5910809","4.5","4.4196246876481"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","982","22394023","4.39","4.41728234138847"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","194","2401580","8.08","8.82440611542974"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","37","619920","5.97","5.7806436009896"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","334","7475575","4.47","4.34916337063551"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","407","6178645","6.59","6.45046639754946"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","93","1816438","5.12","5.1572687338772"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","354","5514026","6.42","6.40804132505998"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","40","509106","7.86","8.0545969967577"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2004","15689","292805298","5.36","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","166","4569805","3.63","3.67648432587249"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","44","666946","6.6","6.59713823832909"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","431","5839077","7.38","7.49919824910773"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","138","2781097","4.96","5.09784784924921"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","1877","35827943","5.24","5.24881336274186"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","404","4631888","8.72","8.53545537449787"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","183","3506956","5.22","5.1185570600625"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","41","845150","4.85","4.80926938491897"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","23","567136","4.06","3.81132849791308"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","1184","17842038","6.64","6.49944591092416"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","334","8925922","3.74","3.66899860737128"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","85","1292729","6.58","6.4518345796894"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","68","1428241","4.76","4.84669405123456"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","662","12609903","5.25","5.20200248540095"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","329","6278616","5.24","5.26941399235943"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","163","2964454","5.5","5.5584753780122"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","174","2745299","6.34","6.51263392245705"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","193","4182742","4.61","4.63895514485647"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","157","4576628","3.43","3.42856310194287"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","75","1318787","5.69","5.33056027930715"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","252","5592379","4.51","4.49411636566601"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","369","6403290","5.76","5.58066922893409"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","554","10051137","5.51","5.50758426509856"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","292","5119598","5.7","5.57687401690075"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","112","2905943","3.85","4.00188668732361"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","300","5790300","5.18","5.31180521187664"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","71","940102","7.55","7.63175585755766"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","87","1761497","4.94","5.25141780747005"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","218","2432143","8.96","8.95179390246548"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","83","1298492","6.39","6.07481519724323"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","400","8651974","4.62","4.55952234778842"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","164","1932274","8.49","8.55351966412923"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","733","19132610","3.83","3.71308901822834"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","377","8705407","4.33","4.25775996606571"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","36","646089","5.57","5.54618408091246"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","673","11463320","5.87","5.87066560891652"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","220","3548597","6.2","6.40038261455539"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","241","3613202","6.67","6.53870477991227"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","662","12449990","5.32","5.27291478226483"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","52","1067916","4.87","4.620443811921"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","196","4270150","4.59","4.53324591971652"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","50","775493","6.45","6.58052568441232"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","304","5991057","5.07","5.0540144808426"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","1037","22778123","4.55","4.55859193911809"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","158","2457719","6.43","6.80039484368686"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","42","621215","6.76","6.82602609398024"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","355","7577105","4.69","4.55475972784901"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","424","6257305","6.78","6.59625313195377"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","67","1820492","3.68","3.60759268692726"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","341","5546166","6.15","6.14116377012516"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","34","514157","6.61","6.60372467872248"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2005","15635","295516599","5.29","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","180","4628981","3.89","3.92641127400365"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","56","675302","8.29","7.64338158730755"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","416","6029141","6.9","7.04063361498447"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","129","2821761","4.57","4.61869281205259"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","2015","36021202","5.59","5.57047181505516"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","359","4720423","7.61","7.46716037061272"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","213","3517460","6.06","5.84617262685646"
"Both Sexes","All Races","Delaware","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","49","859268","5.7","5.63846709615745"
"Both Sexes","All Races","District of Columbia","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","20","570681","3.5","3.52851546209829"
"Both Sexes","All Races","Florida","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","1213","18166990","6.68","6.42834856799574"
"Both Sexes","All Races","Georgia","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","323","9155813","3.53","3.49920678256741"
"Both Sexes","All Races","Hawaii","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","99","1309731","7.56","7.42841420075015"
"Both Sexes","All Races","Idaho","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","77","1468669","5.24","5.44681614700272"
"Both Sexes","All Races","Illinois","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","638","12643955","5.05","4.99210679895633"
"Both Sexes","All Races","Indiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","382","6332669","6.03","6.08058127668599"
"Both Sexes","All Races","Iowa","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","185","2982644","6.2","6.36379026617959"
"Both Sexes","All Races","Kansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","168","2762931","6.08","6.19680485554392"
"Both Sexes","All Races","Kentucky","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","239","4219239","5.66","5.64064411513508"
"Both Sexes","All Races","Louisiana","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","161","4302665","3.74","3.81779492868291"
"Both Sexes","All Races","Maine","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","71","1323619","5.36","5.11341406347356"
"Both Sexes","All Races","Maryland","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","257","5627367","4.57","4.48324382863374"
"Both Sexes","All Races","Massachusetts","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","349","6410084","5.44","5.19398622220411"
"Both Sexes","All Races","Michigan","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","541","10036081","5.39","5.35536355572385"
"Both Sexes","All Races","Minnesota","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","311","5163555","6.02","5.93199025333119"
"Both Sexes","All Races","Mississippi","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","106","2904978","3.65","3.75432984179634"
"Both Sexes","All Races","Missouri","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","355","5842704","6.08","6.07101489228189"
"Both Sexes","All Races","Montana","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","87","952692","9.13","9.18489162564801"
"Both Sexes","All Races","Nebraska","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","97","1772693","5.47","5.48864884282522"
"Both Sexes","All Races","Nevada","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","231","2522658","9.16","8.96388522275549"
"Both Sexes","All Races","New Hampshire","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","82","1308389","6.27","6.03688799711351"
"Both Sexes","All Races","New Jersey","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","412","8661679","4.76","4.62378070765608"
"Both Sexes","All Races","New Mexico","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","159","1962137","8.1","8.22658549537486"
"Both Sexes","All Races","New York","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","914","19104631","4.78","4.6049687720931"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","446","8917270","5","4.90849322871281"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","49","649422","7.55","7.30538014837886"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","699","11481213","6.09","6.05457804989376"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","223","3594090","6.2","6.32328166822585"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","272","3670883","7.41","7.25640674348657"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","662","12510809","5.29","5.23048940852097"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","63","1063096","5.93","5.74426621012384"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","209","4357847","4.8","4.78751155845383"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","54","783033","6.9","7.07275337983902"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","305","6088766","5.01","4.96596320644802"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","1036","23359580","4.44","4.44536271739167"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","173","2525507","6.85","7.55762398048734"
"Both Sexes","All Races","Vermont","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","38","622892","6.1","5.85578198366048"
"Both Sexes","All Races","Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","377","7673725","4.91","4.77853003588756"
"Both Sexes","All Races","Washington","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","412","6370753","6.47","6.20986852515867"
"Both Sexes","All Races","West Virginia","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","90","1827912","4.92","4.93476761692601"
"Both Sexes","All Races","Wisconsin","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","371","5577655","6.65","6.59349649723469"
"Both Sexes","All Races","Wyoming","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","44","522667","8.42","8.1025135955125"
"Both Sexes","All Races","","Both","All Ages","1999","2017","Suicide Non-Firearm","2006","16417","298379912","5.5","."
"Both Sexes","All Races","Alabama","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","196","4672840","4.19","4.22585410278662"
"Both Sexes","All Races","Alaska","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","55","680300","8.08","7.88829717367163"
"Both Sexes","All Races","Arizona","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","464","6167681","7.52","7.58694075873335"
"Both Sexes","All Races","Arkansas","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","158","2848650","5.55","5.77804895674328"
"Both Sexes","All Races","California","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","2180","36250311","6.01","5.9545274668069"
"Both Sexes","All Races","Colorado","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","415","4803868","8.64","8.38585496143562"
"Both Sexes","All Races","Connecticut","Both","All Ages","1999","2017","Suicide Non-Firearm","2007","193","3527270","5.47","5.23084898453404"
